SYMBOL	1_08_AD-F	10_11_AD-F	11_12_Normal-M	26_05_Normal-M	39_08_AD-M	39_10_AD-M	4_05_Normal-M
SUV39H2	7.135226699	6.960740033	6.955633681	6.720966965	6.83143484	6.955633681	6.989900701
SENCR	7.083317741	6.853165192	7.295923055	7.049711388	7.025700001	7.222267718	6.784511758
SLC26A4	5.438367768	6.738402686	6.857003934	7.304796504	6.693366622	6.777057209	6.857003934
SNX8	7.427895139	7.080395867	7.312290063	7.181019377	6.951146215	6.998400281	6.531456201
ACOX2	7.254011047	7.165144399	6.832341226	6.786308021	6.680813491	7.297422836	6.420899065
BAK1	7.059442425	7.012607647	7.012607647	7.048308439	7.045972778	7.270815641	7.012607647
GPN2	6.647096163	6.891307496	6.322431294	6.757775485	7.058589969	7.058589969	7.414549477
C20orf181	7.013623015	6.997760164	7.245968338	7.076243676	6.879342021	7.008402694	6.783684425
LOC400043	7.064723922	7.071320918	6.843914869	6.607070754	7.048717721	7.077187455	7.079642361
WEE1	7.02728362	7.318206419	6.654156676	7.158268511	6.898609919	7.02728362	6.638364029
LCE1E	6.531643797	6.898456799	7.222599439	7.232527935	6.841578183	7.095558079	7.180094962
ANKRD16	6.668104072	6.983883864	6.360529319	6.43343928	6.959755186	6.773363071	7.500019467
C6orf52	7.504913332	6.928846087	7.126431039	7.175563733	6.963010918	7.258122587	6.517243387
DUS4L	6.548825954	7.081230593	6.163446979	6.925741221	6.831383474	7.074289979	7.15738051
IGSF1	7.175370365	6.790047727	6.763357613	7.355497521	6.554548847	6.612316824	7.449038458
CEP135	6.823066402	7.166992986	7.319094576	6.991377174	7.138983028	7.058398006	6.66214786
SSC4D	7.143298236	6.938628125	7.241573154	7.285425849	6.938628125	6.856433441	6.731303641
CKAP2	6.934930264	6.681906817	6.593496436	6.139055572	7.048717721	6.842667732	7.504673654
CARD10	7.275784154	6.893164906	7.138779248	7.333780087	6.99934262	6.77344173	6.892293804
GIN1	6.751177575	7.031269122	6.375186892	6.628816524	6.706245776	6.966161231	7.32202582
ANO9	7.236556024	7.084879261	7.172979838	7.345458171	6.97018301	7.051166428	6.625971019
LOC102606465	7.406364605	7.250299776	6.762423004	6.450019563	7.002014445	6.924695484	7.133597306
THBD	7.323838452	6.642449226	6.917003794	7.36540563	6.526109884	6.395796223	7.319760407
SIX5	7.544312315	7.223980192	7.49829818	7.464283544	6.703820561	6.95949314	6.490535425
TSPAN12	7.17296141	6.963343083	7.342295667	6.99934262	6.99934262	6.77344173	6.658215701
ODF4	7.097984707	7.107111876	6.951400913	7.066109315	6.786068701	6.951400913	7.038544364
ZSWIM5	7.0898233	6.983883864	6.842245203	6.983883864	7.388839369	7.116919974	6.816957004
COL13A1	7.13982209	6.965996748	7.084245928	7.120724066	6.951400913	7.190873068	6.697694745
SVEP1	6.688597151	6.722209019	6.718813705	7.212267375	6.944516083	7.609575666	7.174930255
TNS4	7.197643296	7.00241463	7.258068223	7.106404208	6.912994393	7.096600562	6.879708991
FOXP3	7.355428304	7.045742877	7.022710199	7.293609464	7.014206765	6.868660561	6.60978515
MOV10	6.832193224	7.353965341	6.96930468	7.273886742	6.78475653	7.0310897	6.776436873
ECT2	6.38434392	7.04382217	6.070751644	6.699052613	7.1187285	6.892035583	8.065047549
ITIH2	7.249098652	6.943696553	7.243342566	7.237592457	6.467444163	6.576883945	6.802851377
TMEM95	7.235186281	6.748294558	7.272132999	7.453645589	6.934580436	6.966161231	6.63365004
TNK1	7.026845896	7.097023162	7.189073275	7.031564887	7.120300038	6.83331299	6.750120899
SLC6A3	7.042286125	6.974528291	7.002932937	7.046268175	6.898625923	6.941043302	6.83331299
TBC1D10C	7.421287933	6.970770817	7.186905109	7.031647538	6.791795097	7.219483219	6.807319678
MCPH1	6.83331299	7.110839489	7.352317081	6.845324203	7.253235454	7.114637345	6.807197086
MAP4K2	6.796757084	7.160159213	6.825133622	7.11550027	7.347436311	6.774280469	7.086494179
ERCC2	6.843090164	7.082716493	6.781593006	6.882276762	6.989614234	6.90140109	6.98838617
DAPK1-IT1	7.222999078	6.421559202	7.010574798	7.010574798	7.081043102	7.335822877	6.632132372
DSCR10	7.080205274	6.972441066	7.275725604	7.062958024	6.940560064	7.17371939	6.776058466
LRRC73	6.835074425	7.18298261	6.290413184	6.404393011	7.243536441	6.629944108	8.081769979
GLP1R	7.348298676	6.971027125	7.27087514	7.375124386	6.90181242	6.925362681	6.833978893
SARDH	6.944294932	6.847980163	7.117988915	7.085546375	6.820755602	7.219483219	6.713251003
KIAA0101	6.965431921	6.910775969	7.040400782	7.351228297	6.899945509	7.243505131	6.84590765
GUCA1B	7.228534095	6.924727156	7.082747821	7.160463636	7.032453811	7.064180582	6.847579019
L3MBTL3	6.630443381	6.904648414	6.507731766	6.555673699	7.28692689	6.768548648	7.249960306
HDAC10	7.134242279	6.971004588	7.116876759	7.05137823	6.904074659	7.01321556	6.971004588
MGC10814	7.249889265	7.097481983	7.15882877	7.399642412	6.888669552	6.772998247	6.722209019
YTHDF3-AS1	7.279483545	6.951183078	6.901961111	6.951183078	7.164599297	6.943963659	6.951183078
TAB1	6.738716909	7.008517112	6.83331299	6.996866742	7.285686423	6.985954492	7.020948299
KBTBD3	6.727099252	6.960906964	6.92897375	6.669816415	6.876062962	6.91490654	7.212953868
GPLD1	5.862545047	7.112998258	6.084536469	6.644668343	7.464776157	6.83007012	6.82264083
SH2D2A	7.089732719	6.963940799	7.233877953	7.098484389	6.90181242	6.938628125	6.938628125
ADAM12	7.222999078	7.076562258	7.043388109	7.082738577	6.774340163	6.973385686	6.973385686
TOP3B	7.259395328	7.02373745	7.074246433	7.085234055	7.11256715	6.936792618	6.730283006
KCNK16	7.26432567	6.98990778	7.370431063	6.963010918	6.968714785	6.749250593	6.703447473
RIPK1	6.761406791	6.96157209	6.991491782	6.991491782	7.018537912	7.247232202	6.783205799
SLC16A4	7.351427191	7.289780513	6.903877182	7.42709753	6.684100566	7.191110342	6.111230476
KIFC1	7.112660059	6.768531721	7.035162498	6.988396214	7.048885057	7.025185247	6.837059091
CRIP1	7.149520789	7.775896112	7.000004905	7.036126825	6.794857401	7.057852018	6.45705781
TSPAN8	7.265155777	7.596873323	6.40399641	7.205345718	6.565148226	6.67698954	6.176111672
TMPRSS13	7.124927451	6.973485021	7.194638819	7.43409229	6.973485021	6.783520369	6.780260635
GUCA2B	7.157445803	6.941478759	7.240584448	7.230591955	6.923047388	7.152750263	6.604692857
DEFB124	6.73887076	6.707286118	7.07672946	7.049116147	6.926819581	6.909887744	7.181843082
NYX	7.369378436	6.971396511	7.091749001	7.17070189	6.982121576	7.000460279	6.769843207
CDK2	7.343420138	6.994208112	6.863003084	7.51806563	6.956827511	7.017892171	7.16740394
MC2R	7.049062736	6.82022773	7.237218954	7.181252396	6.956368129	6.732483758	7.114095432
PRMT6	5.936581869	6.966865443	6.458551556	5.823390117	7.016602209	7.016602209	7.535174647
SLC26A10	7.018371414	6.607447051	6.763032203	7.256046626	7.006192149	6.84590765	6.944166285
PRSS2	6.969848585	6.551604304	6.934345094	7.047726763	7.002167342	6.934345094	7.489912962
SEPSECS	6.581755336	7.377367532	6.671630063	6.878314315	7.020648012	7.302191779	6.75074574
C21orf58	7.005175021	6.946092528	7.125120975	6.987456267	6.889697701	6.952539479	6.897913501
EXD3	7.025751884	7.02373745	6.958972816	6.955438337	6.910848083	7.083322497	6.958972816
ADAMTS7	7.335510633	6.949279961	7.218066236	7.263821193	6.884620578	6.736798731	6.745352788
SCAF1	6.943871479	7.032486629	7.078859716	7.003686827	6.965767142	6.615323743	7.070993879
KLF11	6.42860762	7.377689735	6.637732459	6.99332104	6.999042322	7.093165018	6.735244392
JHDM1D-AS1	6.781218334	6.951400913	6.666598992	6.941154559	6.85011864	7.173175715	7.273886742
LIMD2	7.344975864	7.074460674	7.193223937	7.039510237	7.029891498	6.710992429	6.860765555
P3H4	7.331208107	7.104144144	7.128495784	7.066256084	6.999855208	6.882807274	6.770646808
SORCS3	5.787117074	7.038890617	6.52752721	6.626174335	6.839589978	6.719544041	7.943077289
CXCR1	6.93052266	6.845339732	7.1591481	6.985941455	6.90761042	7.087065221	6.940071138
TRAF3IP2-AS1	7.280808605	7.477900734	7.61256212	6.925741221	7.224632891	6.838069034	6.611787955
POU3F1	6.954293548	7.167770155	7.005951133	6.47181875	7.384373788	6.954293548	7.147204969
ZNF618	6.871892728	7.313147475	7.523816783	7.003519194	7.14737824	6.969892727	6.669512736
PDE1B	6.925741221	6.674868141	6.985954492	6.925741221	6.925741221	6.77344173	6.952201963
XRCC6BP1	7.25614448	6.492906122	7.22460128	6.035797949	6.959513503	7.023673509	7.662571659
NLRC5	7.456842064	6.994208112	6.973658466	7.10115841	7.121793548	7.101640205	6.763985309
LOC55338	6.858656075	6.858656075	7.567380733	7.404392536	7.088741488	7.057826219	6.42657937
GCK	7.567627056	6.936365373	6.87874237	7.072183334	6.820607686	6.90053621	6.727061346
DUSP2	6.540463548	6.850654608	7.064620451	6.798888782	6.795499781	6.738110082	6.889697701
SPSB2	7.047619669	7.696616312	7.288471658	6.600490894	6.889697701	7.401932581	7.07044542
C1orf228	7.157445803	6.981333169	7.343441232	7.278044157	6.939503376	7.076178714	6.603261175
DLL3	6.694521545	7.034782072	6.974583927	6.78473374	6.777193832	6.87380441	7.386384644
LINC00174	6.875668301	7.10371664	7.365450089	7.139702238	6.873502781	6.924122169	6.730867628
MCHR1	6.394396729	6.54810629	6.620785498	6.148385602	7.778589428	6.63024096	7.299145097
TCF7L1	7.338945496	7.237472023	6.909182757	7.20813288	6.974528291	7.24316892	6.456688805
FOXN3-AS1	7.297023603	6.913826378	7.188443901	7.415680927	6.938614327	6.913826378	6.666446011
SLCO2A1	6.780432627	6.864668358	6.898570159	7.320465335	7.26086063	7.083887017	6.827834907
FAM95A	7.222999078	7.124452399	7.0003645	6.905702945	6.992936442	6.84416125	6.839161926
ATP7B	6.348130387	7.081625292	6.21379204	6.371821102	7.07018849	6.954576653	7.224415917
MIS18A	6.656726895	6.966404405	6.28970724	6.463502509	7.138022878	6.996824181	7.526408963
CCL24	7.335036294	6.976861786	7.037779656	7.154564723	6.87038177	7.101542254	6.776557636
RAB11B	7.102662686	6.931254719	7.037779656	7.184957302	7.11550027	6.716037085	6.951400913
TUBD1	7.427265041	7.02373745	7.415590884	6.889355809	6.631254263	6.841607705	6.722209019
LOC100287166	7.335167528	7.144068849	7.35223009	7.491326887	6.844034465	6.844034465	6.650079252
PLEKHH2	6.861736594	7.357861401	6.91497081	6.761538601	6.852049086	6.886539874	7.033924764
RBM47	7.547053987	7.032658083	6.885773537	6.817924683	6.344771455	6.972804393	7.110977488
TRPV2	6.746496507	7.131091526	6.886375718	6.796497619	6.896098971	6.974528291	7.366946163
C20orf196	6.951400913	6.962161288	6.94153602	7.018330842	7.02566076	7.008539177	6.820552914
PGBD1	6.457478842	6.80730024	7.148229395	6.658760746	7.05301279	6.568629262	7.429203224
TMEM174	7.017418809	6.936925561	7.309875272	6.828449373	6.842839947	6.855242431	6.987197041
IQCD	7.449979639	7.482383242	6.887223393	6.880894006	6.693366622	6.924122169	6.683476768
GCNT2	6.753167344	7.11550027	6.910345951	6.762168922	7.168623949	6.898136158	6.913262731
PTK7	7.038240121	7.023862721	7.275272021	7.201082101	6.925268819	6.925268819	6.704427388
TRDMT1	6.546418652	7.586518041	5.904119133	6.658760746	6.913826378	7.223231718	6.952407276
C6orf223	7.079091189	6.991348411	7.102722217	7.352344752	6.875247888	6.882739275	6.878263892
EAF2	6.837874775	7.136233634	6.385913006	6.719921909	6.840665614	6.918587684	6.934345094
ATOH7	5.824473694	7.045891726	6.031836361	6.039695088	6.684687192	6.591969853	7.889043991
KIAA0125	7.461667146	6.972441066	7.094972274	7.297169073	6.946928765	7.119915693	6.681266078
GSTCD	6.70784732	7.146379024	6.497550077	7.122268417	6.934970872	7.005476976	6.744946181
DFFB	6.98237696	7.073508764	7.048501602	6.599798637	7.231568842	6.822748373	6.920901466
NUMB	6.38434392	6.930060482	6.609964718	6.930060482	6.963342079	6.957738051	7.342281016
DDX11L2	6.886375718	6.628015287	7.209085545	7.518395609	7.330650081	7.223098572	6.614885369
C16orf59	7.157985899	6.903300103	7.125446237	6.900268143	6.913826378	6.913826378	7.056193353
CCDC37	7.190519098	7.928376836	6.915069703	7.082011403	7.026361162	7.264013216	6.312700965
SOX12	7.056076803	7.055961524	7.474767975	7.085249451	7.212795336	7.008539177	6.347765118
BAIAP2L2	7.051442242	6.892788454	6.981531995	7.32316063	7.044203136	6.610450207	6.768931819
LOC389895	6.38682492	6.682538771	6.614612731	6.472708045	7.092933257	6.68559916	7.672138691
S1PR2	7.346454671	6.911854131	7.156967718	7.184807294	6.89080333	6.966161231	6.747938097
GLYCTK	7.236554371	7.112302902	6.922953097	7.067126244	6.913826378	6.97870533	6.740305259
LINC00894	6.508852388	7.496428654	6.66868431	7.223578133	6.813953587	7.147304506	6.71648217
GPR143	7.299089384	6.758986934	6.443270866	6.943753464	6.571521281	6.844087116	6.789207983
MYBPC3	7.371299746	6.99222874	7.119623153	6.940218052	6.818306383	7.053914555	6.773445017
TMEM72-AS1	7.025751884	6.752137108	7.110966578	7.314229727	6.853496786	6.90342585	6.780616003
DAW1	6.758713738	8.36306672	5.477618868	6.333891051	6.492892343	7.138116312	7.489020676
GAB3	6.847244363	7.021061838	6.889205783	7.180431593	7.008080174	7.078993421	6.84590765
CTPS1	6.706740909	6.931104583	6.807115773	6.227084091	7.484077722	6.886811603	7.537616027
COCH	6.801487224	7.356802269	6.717664962	6.198932721	6.629944108	6.907344569	7.275275425
CLCN5	6.936052698	7.199336043	6.716539087	6.658760746	7.083496004	6.870859364	6.8968831
PARP3	6.676474952	7.01080808	6.977307904	6.985954492	6.985954492	6.985954492	6.703684651
TM9SF1	6.8805208	7.074997276	6.561191779	6.716871354	6.606069137	6.781409399	7.112223884
GAS2	6.621516235	6.985391097	6.488728025	6.832924914	7.017860182	6.931563572	6.879708991
ARID3B	6.916439845	6.800547153	7.160199286	7.159115853	7.085398522	6.86919459	6.722556273
ECE2	7.20912733	6.787600705	7.100287463	6.717130429	6.62249118	7.027805249	6.936561495
C15orf41	6.874024347	7.15805758	6.971396511	6.64201427	6.90181242	7.029340752	6.775687404
POLR3G	6.565604015	7.313359475	6.388209429	6.820607686	6.957318851	6.6596789	6.886124564
KCNQ4	7.475879393	7.002418381	7.138022878	7.309216996	6.879276448	6.783583782	6.639824681
SERHL2	6.887342725	6.895018276	7.163931083	6.938628125	7.007899651	7.062697262	6.909325528
SSTR1	5.412354851	6.656911025	6.403261817	6.818550645	5.837272272	6.690468604	8.130525528
HNF4A	7.39558963	7.179758207	6.947781555	7.051499934	6.90181242	7.153733709	6.709048301
RNF121	6.722232217	6.920659428	7.077462782	6.97562537	7.003188774	6.934345094	6.812844622
POFUT1	7.000419299	7.083842627	6.918863138	7.143058619	6.868916602	7.097417108	6.794599641
JPH2	7.074103979	6.948846098	7.321401365	7.105058726	6.783261575	6.928747021	6.928747021
LINC00622	6.507885245	6.423672328	7.258029511	6.599187699	6.315585578	6.58331766	7.319760407
NT5M	7.019098823	6.894838562	6.951400913	6.974403838	7.066595538	6.9471282	6.908647924
SNTG1	6.660964789	6.831504448	6.510759583	6.532647032	7.522288943	6.83331299	7.231764218
ADAMTS14	7.041819267	6.94511984	7.010182277	7.23117158	6.952584244	6.952584244	6.824083021
ARNTL2	6.767196554	7.27653739	6.586736282	6.38434392	7.111929936	6.593308579	7.51472306
ZDHHC19	7.179102669	6.824246086	7.127676618	7.105058726	6.824451589	7.229260175	6.812760214
ATG4D	6.995988174	6.938628125	6.876913174	7.048956814	7.168001729	6.717635029	6.940898787
SORCS1	6.003063449	6.12788707	7.339149254	7.622539918	7.044507815	6.341111075	6.584259306
CCDC88C	6.435286165	7.783907625	6.660058223	6.717756669	6.586164676	7.288881787	6.39759257
TNNT3	7.264248948	6.802026293	7.056391216	7.303247351	6.860652053	7.028432514	6.855621667
PCDH12	7.208994773	6.873837531	7.068474719	7.11657181	6.758185504	7.11201843	6.698421319
ZNF561-AS1	6.844783516	6.983883864	6.913225406	7.188879166	7.280497478	7.14142391	6.722209019
CA9	7.041954953	6.910794286	7.19168182	7.0926205	6.950870617	6.924122169	6.924122169
MTAP	7.124890184	7.062653372	6.962417334	6.620257787	6.932794829	6.962417334	6.704248443
RTN4RL1	6.902089668	6.902089668	6.262552733	6.547091021	6.98399154	6.713987984	7.755552621
TTLL3	6.933103762	7.049351733	6.933103762	7.011591598	6.994824976	7.198798812	6.865878953
LOC220077	7.173674216	6.922257111	6.922257111	6.735137506	6.991340199	7.07395617	6.994208112
METAP1D	6.662719553	7.067500876	6.660058223	6.66452447	6.938705303	7.273360045	7.205617562
ITGAX	6.701999783	6.974528291	6.942100489	6.408309679	7.107605588	6.863539052	6.853525493
MBNL3	6.537492169	7.170080525	6.769825246	7.050847282	6.812174075	7.030602704	6.494857516
LOC100505853	6.963010918	6.909691597	7.110209377	6.963010918	7.132931539	7.03549313	6.658537873
ADPRHL1	7.225596351	6.654426647	6.970630541	6.942523778	6.982018722	6.889697701	6.866805327
DNAH2	6.968716397	7.718298863	6.652609663	7.123037441	6.723077277	7.066189455	6.608741763
MGC70870	7.065078363	6.880187752	7.100287463	6.344004963	6.995847687	7.323058713	6.97089595
KCNS3	6.491652794	7.252906474	6.28725581	6.62945754	7.816466907	6.428604808	7.696853871
NODAL	7.2110696	6.896972634	7.131385004	7.511508522	6.895937322	7.008539177	6.813997126
LTF	6.37840019	6.517081009	7.525889002	6.750999692	7.731160047	6.01098774	6.698421319
TMEM177	6.028840936	6.822847843	5.762070647	6.383366276	7.247835724	6.904922854	8.108555025
PCDHGB5	6.974337459	6.854764315	7.067772743	7.003730392	6.888538312	6.858325962	7.001126546
CCDC69	7.262822137	7.297918528	7.257904612	6.918593729	7.452028587	7.031569778	6.327878587
FMNL3	6.835264968	7.241266882	6.978787132	6.96124343	7.070348209	7.059573497	6.731091215
STC1	7.549808267	6.305058708	8.017592787	7.935845675	6.913538422	6.156307841	6.545710845
MPZL2	7.451952906	6.625856722	7.33926995	7.274221157	6.739980898	6.382658317	7.990932968
ZNF235	6.947987774	6.913826378	6.947300169	6.541952577	7.129231109	7.248839517	6.758121538
FES	7.483758581	6.786698608	7.240435678	7.194333115	6.867238575	6.98911734	6.625801753
EFCAB11	6.682774459	6.838242831	6.629112309	6.482957161	6.693366622	6.658889546	6.87977809
COLQ	6.782787202	6.938628125	6.735076647	7.152293971	6.675619771	7.095445865	6.973346576
PLA2G5	7.12203943	6.440706432	7.209809022	7.406260062	6.784786772	7.210655904	6.670350882
ZNF77	6.843492493	6.915829029	6.738656924	6.798074556	6.730696249	6.843732359	7.149368569
NTRK3-AS1	7.33240086	6.855020969	7.32702354	7.125866792	6.811349919	7.036129012	6.65311782
EME1	7.106005335	6.92695245	7.151054627	6.99262999	6.930320711	7.009396721	6.998803573
ZNF8	6.9916416	6.933462473	6.971396511	6.8527293	6.932187353	6.873011781	7.09447769
TREML1	7.288222252	6.768743795	6.82523768	7.147552653	6.94126124	6.96144284	6.894947989
TBX2	6.968585397	6.926410673	7.072984958	7.306139825	6.92500671	6.94686815	6.943036348
DNAH9	6.224201816	7.527860931	5.326388079	6.040211142	7.101958795	6.991967846	8.127769733
RAD52	6.822372401	7.421873007	6.984098648	7.002254643	7.329660056	7.376102893	6.384783347
CACNA1F	7.278117875	6.877802015	7.165143075	7.164016169	6.828928437	6.897387647	6.666559808
TMEM187	7.085968897	7.034782072	6.66000302	6.872905004	7.17150348	7.122319845	6.951400913
SNORA68	6.797269113	6.888491338	6.859523416	6.816713578	6.749806729	6.859523416	7.060304596
CRYBB2	7.348232785	7.018159246	6.969985594	6.937544592	6.855677041	6.999393413	6.854218563
FAM46A	7.148311387	6.890738998	7.061538543	6.872850481	6.890738998	7.052373932	6.821034807
ST3GAL4	7.076809782	7.019727308	6.973574842	6.795292331	6.90181242	6.912738258	6.847307568
LOC101927181	7.36408073	6.834888041	7.169106154	7.428121429	6.859523416	6.972052887	6.614241507
LOC101928673	6.610856022	6.83331299	6.906465365	6.914877239	7.246162716	7.110922099	6.866091309
